Product_Display_Name,String_Id,GUID,Service_Plan_Name,Service_Plan_Id,Service_Plans_Included_Friendly_Names
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,Forms_Pro_CE,97f29a83-1a20-44ff-bf48-5e4ad11f3e51,Microsoft Dynamics 365 Customer Voice for Customer Engagement Plan
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,Power_Pages_Internal_User,60bf28f9-2b70-4522-96f7-335f5e06c941,Power Pages Internal User
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,NBENTERPRISE,03acaee3-9492-4f40-aed4-bcb6b32981b6,Retired - Microsoft Social Engagement
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,D365_ProjectOperations,69f07c66-bee4-4222-b051-195095efee5b,Dynamics 365 Project Operations
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,DYN365_CDS_GUIDES,1315ade1-0410-450d-b8e3-8050e6da320f,Common Data Service
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,GUIDES,0b2c029c-dca0-454a-a336-887285d6ef07,Dynamics 365 Guides
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,MICROSOFT_REMOTE_ASSIST,4f4c7800-298a-4e22-8867-96b17850d4dd,Dynamics 365 Remote Assist
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,POWERAPPS_GUIDES,816971f4-37c5-424a-b12b-b56881f402e7,Power Apps for Guides
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,TEAMS1,57ff2da0-773e-42df-b2af-ffb7a2317929,Microsoft Teams
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,SHAREPOINTWAC,e95bec33-7c88-4a70-8e19-b10bd9d0c014,Office for the Web
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,PROJECT_FOR_PROJECT_OPERATIONS,0a05d977-a21a-45b2-91ce-61c240dbafa2,Project for Project Operations
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,PROJECT_CLIENT_SUBSCRIPTION,fafd7243-e5c1-4a3a-9e40-495efcb1d3c3,Project Online Desktop Client
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,SHAREPOINT_PROJECT,fe71d6c3-a2ea-4499-9778-da042bf08063,Project Online Service
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,SHAREPOINTENTERPRISE,5dbe027f-2339-4123-9542-606e4d348a72,SharePoint (Plan 2)
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,POWERAPPS_DYN_P2,0b03f40b-c404-40c3-8651-2aceb74365fa,Power Apps for Dynamics 365
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,FLOW_DYN_APPS,7e6d7d78-73de-46ba-83b1-6d25117334ba,Power Automate for Dynamics 365
Dynamics 365 Customer Engagement Plan,DYN365_ENTERPRISE_PLAN1,ea126fc5-a19e-42e2-a731-da9d437bffcf,FLOW_DYN_P2,b650d915-9886-424b-a08d-633cede56f57,Power Automate for Dynamics 365
Dynamics 365 Customer Insights Attach,DYN365_CUSTOMER_INSIGHTS_ATTACH,a3d0cd86-8068-4071-ad40-4dc5b5908c4b,CDS_CUSTOMER_INSIGHTS_BASE,d04ca659-b119-4a92-b8fc-3ede584a9d65,Dataverse for Customer Insights BASE
Dynamics 365 Customer Insights Attach,DYN365_CUSTOMER_INSIGHTS_ATTACH,a3d0cd86-8068-4071-ad40-4dc5b5908c4b,CDS_CUSTOMER_INSIGHTS,ca00cff5-2568-4d03-bb6c-a653a8f360ca,Common Data Service for Customer Insights
Dynamics 365 Customer Insights Attach,DYN365_CUSTOMER_INSIGHTS_ATTACH,a3d0cd86-8068-4071-ad40-4dc5b5908c4b,DYN365_CUSTOMER_INSIGHTS_BASE,ee85d528-c4b4-4a99-9b07-fb9a1365dc93,Dynamics 365 Customer Insights
Dynamics 365 Customer Insights Attach,DYN365_CUSTOMER_INSIGHTS_ATTACH,a3d0cd86-8068-4071-ad40-4dc5b5908c4b,Customer_Voice_Customer_Insights,46c5ea0a-2343-49d9-ae4f-1c268b232d53,Microsoft Dynamics 365 Customer Voice for Customer Insights App
Dynamics 365 Customer Insights Attach,DYN365_CUSTOMER_INSIGHTS_ATTACH,a3d0cd86-8068-4071-ad40-4dc5b5908c4b,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 for Customer Service Digital Messaging add-on for Government,DYN365_CS_MESSAGING_GOV,336dfe1f-3b33-4ab4-b395-cba8f614976d,DYN365_CS_MESSAGING_TPS_GOV,9d37aa61-3cc3-457c-8b54-e6f3853aa6b6,Dynamics 365 Customer Service Digital Messaging add-on for Government
Dynamics 365 for Customer Service Digital Messaging add-on for Government,DYN365_CS_MESSAGING_GOV,336dfe1f-3b33-4ab4-b395-cba8f614976d,DYN365_CS_MESSAGING_GOV,e304c3c3-f86c-4200-b174-1ade48805b22,Dynamics 365 Customer Service Digital Messaging application integration for Government
Dynamics 365 for Customer Service Digital Messaging add-on for Government,DYN365_CS_MESSAGING_GOV,336dfe1f-3b33-4ab4-b395-cba8f614976d,POWER_VIRTUAL_AGENTS_D365_CS_MESSAGING_GOV,e501d49b-1176-4816-aece-2563c0d995db,Power Virtual Agents for Digital Messaging for Gov
Dynamics 365 for Customer Service Digital Messaging add-on for Government,DYN365_CS_MESSAGING_GOV,336dfe1f-3b33-4ab4-b395-cba8f614976d,EXCHANGE_S_FOUNDATION_GOV,922ba911-5694-4e99-a794-73aed9bfeec8,Exchange Foundation for Government
Dynamics 365 Customer Service Digital Messaging and Voice Add-in for Government,DYN365_CS_OC_MESSAGING_VOICE_GOV,6ec542c9-2a86-4d4a-8a52-d233eb58ef0a,DYN365_CS_MESSAGING_TPS_GOV,9d37aa61-3cc3-457c-8b54-e6f3853aa6b6,Dynamics 365 Customer Service Digital Messaging add-on for Government
Dynamics 365 Customer Service Digital Messaging and Voice Add-in for Government,DYN365_CS_OC_MESSAGING_VOICE_GOV,6ec542c9-2a86-4d4a-8a52-d233eb58ef0a,DYN365_CS_VOICE_GOV,411b0c93-8f89-455e-a663-c0a3effd12c3,Dynamics 365 for Customer Service Voice Add-in for Government
Dynamics 365 Customer Service Digital Messaging and Voice Add-in for Government,DYN365_CS_OC_MESSAGING_VOICE_GOV,6ec542c9-2a86-4d4a-8a52-d233eb58ef0a,POWER_VIRTUAL_AGENTS_D365_CS_VOICE_GOV,cad9c719-36e0-43c7-9506-6886f272d4f0,Power Virtual Agents for Customer Service Voice for Government
Dynamics 365 Customer Service Digital Messaging and Voice Add-in for Government,DYN365_CS_OC_MESSAGING_VOICE_GOV,6ec542c9-2a86-4d4a-8a52-d233eb58ef0a,POWER_VIRTUAL_AGENTS_D365_CS_MESSAGING_GOV,e501d49b-1176-4816-aece-2563c0d995db,Power Virtual Agents for Digital Messaging for Gov
Dynamics 365 Customer Service Digital Messaging and Voice Add-in for Government,DYN365_CS_OC_MESSAGING_VOICE_GOV,6ec542c9-2a86-4d4a-8a52-d233eb58ef0a,EXCHANGE_S_FOUNDATION_GOV,922ba911-5694-4e99-a794-73aed9bfeec8,Exchange Foundation for Government
Dynamics 365 Customer Service Digital Messaging and Voice Add-in for Government for Test,DYN365_CS_OC_MESSAGING_VOICE_GOV_TEST,ea9ba490-50b8-474e-8671-9fec0f1268f3,DYN365_CS_MESSAGING_TPS_GOV,9d37aa61-3cc3-457c-8b54-e6f3853aa6b6,Dynamics 365 Customer Service Digital Messaging add-on for Government
Dynamics 365 Customer Service Digital Messaging and Voice Add-in for Government for Test,DYN365_CS_OC_MESSAGING_VOICE_GOV_TEST,ea9ba490-50b8-474e-8671-9fec0f1268f3,DYN365_CS_VOICE_GOV,411b0c93-8f89-455e-a663-c0a3effd12c3,Dynamics 365 for Customer Service Voice Add-in for Government
Dynamics 365 Customer Service Digital Messaging and Voice Add-in for Government for Test,DYN365_CS_OC_MESSAGING_VOICE_GOV_TEST,ea9ba490-50b8-474e-8671-9fec0f1268f3,POWER_VIRTUAL_AGENTS_D365_CS_VOICE_GOV,cad9c719-36e0-43c7-9506-6886f272d4f0,Power Virtual Agents for Customer Service Voice for Government
Dynamics 365 Customer Service Digital Messaging and Voice Add-in for Government for Test,DYN365_CS_OC_MESSAGING_VOICE_GOV_TEST,ea9ba490-50b8-474e-8671-9fec0f1268f3,POWER_VIRTUAL_AGENTS_D365_CS_MESSAGING_GOV,e501d49b-1176-4816-aece-2563c0d995db,Power Virtual Agents for Digital Messaging for Gov
Dynamics 365 Customer Service Digital Messaging and Voice Add-in for Government for Test,DYN365_CS_OC_MESSAGING_VOICE_GOV_TEST,ea9ba490-50b8-474e-8671-9fec0f1268f3,EXCHANGE_S_FOUNDATION_GOV,922ba911-5694-4e99-a794-73aed9bfeec8,Exchange Foundation for Government
Dynamics 365 for Customer Service Chat for Government,DYN365_CS_CHAT_GOV,1b399f66-be2a-479c-a79d-84a43a46f79e,DYN365_CS_CHAT_FPA_GOV,b9f7ce72-67ff-4695-a9d9-5ff620232024,Dynamics 365 Customer Service Chat Application Integration for Government
Dynamics 365 for Customer Service Chat for Government,DYN365_CS_CHAT_GOV,1b399f66-be2a-479c-a79d-84a43a46f79e,DYN365_CS_CHAT_GOV,ffb878a5-3184-472b-800b-65eadc63d764,Dynamics 365 for Customer Service Chat for Government
Dynamics 365 for Customer Service Chat for Government,DYN365_CS_CHAT_GOV,1b399f66-be2a-479c-a79d-84a43a46f79e,POWER_VIRTUAL_AGENTS_D365_CS_CHAT_GOV,9023fe69-f9e0-4c1e-bfde-654954469162,Power Virtual Agents for Chat for Gov
Dynamics 365 for Customer Service Chat for Government,DYN365_CS_CHAT_GOV,1b399f66-be2a-479c-a79d-84a43a46f79e,EXCHANGE_S_FOUNDATION_GOV,922ba911-5694-4e99-a794-73aed9bfeec8,Exchange Foundation for Government
Dynamics 365 Customer Service Enterprise Admin,Dynamics_365_Customer_Service_Enterprise_admin_trial,94a6fbd4-6a2f-4990-b356-dc7dd8bed08a,CUSTOMER_VOICE_DYN365_VIRAL_TRIAL,dbe07046-af68-4861-a20d-1c8cbda9194f,Customer Voice for Dynamics 365 vTrial
Dynamics 365 Customer Service Enterprise Admin,Dynamics_365_Customer_Service_Enterprise_admin_trial,94a6fbd4-6a2f-4990-b356-dc7dd8bed08a,DYN365_CS_MESSAGING_TPS,47c2b191-a5fb-4129-b690-00c474d2f623,Dynamics 365 Customer Service Digital Messaging add-on
Dynamics 365 Customer Service Enterprise Admin,Dynamics_365_Customer_Service_Enterprise_admin_trial,94a6fbd4-6a2f-4990-b356-dc7dd8bed08a,D365_CSI_EMBED_CSEnterprise,5b1e5982-0e88-47bb-a95e-ae6085eda612,Dynamics 365 Customer Service Insights for CS Enterprise
Dynamics 365 Customer Service Enterprise Admin,Dynamics_365_Customer_Service_Enterprise_admin_trial,94a6fbd4-6a2f-4990-b356-dc7dd8bed08a,DYN365_ENTERPRISE_CUSTOMER_SERVICE,99340b49-fb81-4b1e-976b-8f2ae8e9394f,Dynamics 365 for Customer Service
Dynamics 365 Customer Service Enterprise Admin,Dynamics_365_Customer_Service_Enterprise_admin_trial,94a6fbd4-6a2f-4990-b356-dc7dd8bed08a,DYN365_CS_VOICE,f6ec6dfa-2402-468d-a455-89be11116d43,Dynamics 365 for Customer Service Voice Add-in
Dynamics 365 Customer Service Enterprise Admin,Dynamics_365_Customer_Service_Enterprise_admin_trial,94a6fbd4-6a2f-4990-b356-dc7dd8bed08a,POWER_VIRTUAL_AGENTS_D365_CS_VOICE,a3dce1be-e9ca-453a-9483-e69a5b46ce98,Power Virtual Agents for Customer Service Voice
Dynamics 365 Customer Service Enterprise Admin,Dynamics_365_Customer_Service_Enterprise_admin_trial,94a6fbd4-6a2f-4990-b356-dc7dd8bed08a,POWER_VIRTUAL_AGENTS_D365_CS_MESSAGING,2d2f174c-c3cc-4abe-9ce8-4dd86f469ab1,Power Virtual Agents for Digital Messaging
Dynamics 365 Customer Service Enterprise Admin,Dynamics_365_Customer_Service_Enterprise_admin_trial,94a6fbd4-6a2f-4990-b356-dc7dd8bed08a,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Service Enterprise Admin,Dynamics_365_Customer_Service_Enterprise_admin_trial,94a6fbd4-6a2f-4990-b356-dc7dd8bed08a,POWERAPPS_DYN_APPS,874fc546-6efe-4d22-90b8-5c4e7aa59f4b,Power Apps for Dynamics 365
Dynamics 365 Customer Service Enterprise Admin,Dynamics_365_Customer_Service_Enterprise_admin_trial,94a6fbd4-6a2f-4990-b356-dc7dd8bed08a,FLOW_DYN_APPS,7e6d7d78-73de-46ba-83b1-6d25117334ba,Power Automate for Dynamics 365
Dynamics 365 Customer Service Voice Channel Add-in,DYN365_CS_VOICE,dadd2312-b5b1-4fa0-8c15-0903de3e2303,DYN365_CS_VOICE,f6ec6dfa-2402-468d-a455-89be11116d43,Dynamics 365 for Customer Service Voice Add-in
Dynamics 365 Customer Service Voice Channel Add-in,DYN365_CS_VOICE,dadd2312-b5b1-4fa0-8c15-0903de3e2303,POWER_VIRTUAL_AGENTS_D365_CS_VOICE,a3dce1be-e9ca-453a-9483-e69a5b46ce98,Power Virtual Agents for Customer Service Voice
Dynamics 365 Customer Service Voice Channel Add-in,DYN365_CS_VOICE,dadd2312-b5b1-4fa0-8c15-0903de3e2303,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Insights Standalone,DYN365_CUSTOMER_INSIGHTS_BASE,0c250654-c7f7-461f-871a-7222f6592cf2,CDS_CUSTOMER_INSIGHTS_BASE,d04ca659-b119-4a92-b8fc-3ede584a9d65,Dataverse for Cust Insights BASE
Dynamics 365 Customer Insights Standalone,DYN365_CUSTOMER_INSIGHTS_BASE,0c250654-c7f7-461f-871a-7222f6592cf2,CDS_CUSTOMER_INSIGHTS,ca00cff5-2568-4d03-bb6c-a653a8f360ca,Common Data Service for Customer Insights
Dynamics 365 Customer Insights Standalone,DYN365_CUSTOMER_INSIGHTS_BASE,0c250654-c7f7-461f-871a-7222f6592cf2,DYN365_CUSTOMER_INSIGHTS_BASE,ee85d528-c4b4-4a99-9b07-fb9a1365dc93,Dynamics 365 Customer Insights
Dynamics 365 Customer Insights Standalone,DYN365_CUSTOMER_INSIGHTS_BASE,0c250654-c7f7-461f-871a-7222f6592cf2,DYN365_CUSTOMER_INSIGHTS_ENGAGEMENT_INSIGHTS_BASE,b3c26516-3b8d-492f-a5a3-64d70ad3f8d0,Dynamics 365 Customer Insights Engagement Insights
Dynamics 365 Customer Insights Standalone,DYN365_CUSTOMER_INSIGHTS_BASE,0c250654-c7f7-461f-871a-7222f6592cf2,Customer_Voice_Customer_Insights,46c5ea0a-2343-49d9-ae4f-1c268b232d53,Microsoft Dynamics 365 Customer Voice for Customer Insights App
Dynamics 365 Customer Insights Standalone,DYN365_CUSTOMER_INSIGHTS_BASE,0c250654-c7f7-461f-871a-7222f6592cf2,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Insights vTrial,DYN365_CUSTOMER_INSIGHTS_VIRAL,036c2481-aa8a-47cd-ab43-324f0c157c2d,CDS_CUSTOMER_INSIGHTS_TRIAL,94e5cbf6-d843-4ee8-a2ec-8b15eb52019e,Common Data Service for Customer Insights Trial
Dynamics 365 Customer Insights vTrial,DYN365_CUSTOMER_INSIGHTS_VIRAL,036c2481-aa8a-47cd-ab43-324f0c157c2d,DYN365_CUSTOMER_INSIGHTS_ENGAGEMENT_INSIGHTS_BASE_TRIAL,e2bdea63-235e-44c6-9f5e-5b0e783f07dd,Dynamics 365 Customer Insights Engagement Insights Viral
Dynamics 365 Customer Insights vTrial,DYN365_CUSTOMER_INSIGHTS_VIRAL,036c2481-aa8a-47cd-ab43-324f0c157c2d,DYN365_CUSTOMER_INSIGHTS_VIRAL,ed8e8769-94c5-4132-a3e7-7543b713d51f,Dynamics 365 Customer Insights Viral Plan
Dynamics 365 Customer Insights vTrial,DYN365_CUSTOMER_INSIGHTS_VIRAL,036c2481-aa8a-47cd-ab43-324f0c157c2d,Forms_Pro_Customer_Insights,fe581650-cf61-4a09-8814-4bd77eca9cb5,Microsoft Dynamics 365 Customer Voice for Customer Insights
Dynamics 365 for Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer A,D365_CUSTOMER_SERVICE_ENT_ATTACH,eb18b715-ea9d-4290-9994-2ebf4b5042d2,D365_CUSTOMER_SERVICE_ENT_ATTACH,61a2665f-1873-488c-9199-c3d0bc213fdf,Dynamics 365 for Customer Service Enterprise Attach
Dynamics 365 for Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer A,D365_CUSTOMER_SERVICE_ENT_ATTACH,eb18b715-ea9d-4290-9994-2ebf4b5042d2,Power_Pages_Internal_User,60bf28f9-2b70-4522-96f7-335f5e06c941,Power Pages Internal User
Dynamics 365 for Customer Service Enterprise Attach to Qualifying Dynamics 365 Base Offer A,D365_CUSTOMER_SERVICE_ENT_ATTACH,eb18b715-ea9d-4290-9994-2ebf4b5042d2,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 for Customer Service Enterprise for Government,D365_ENTERPRISE_CUSTOMER_SERVICE_GOV,65758a5f-2e16-43b3-a8cb-296cd8f69e09,DYN365_ENTERPRISE_CUSTOMER_SERVICE_GOV,dc6643d9-1e72-4dce-9f64-1d6eac1f1c5a,Dynamics 365 for Customer Service for Government
Dynamics 365 for Customer Service Enterprise for Government,D365_ENTERPRISE_CUSTOMER_SERVICE_GOV,65758a5f-2e16-43b3-a8cb-296cd8f69e09,Forms_Pro_Service_GCC,bb681a9b-58f5-42ee-9926-674325be8aaa,Microsoft Dynamics 365 Customer Voice for Customer Service Enterprise for GCC
Dynamics 365 for Customer Service Enterprise for Government,D365_ENTERPRISE_CUSTOMER_SERVICE_GOV,65758a5f-2e16-43b3-a8cb-296cd8f69e09,Power_Pages_Internal_User,60bf28f9-2b70-4522-96f7-335f5e06c941,Power Pages Internal User
Dynamics 365 for Customer Service Enterprise for Government,D365_ENTERPRISE_CUSTOMER_SERVICE_GOV,65758a5f-2e16-43b3-a8cb-296cd8f69e09,EXCHANGE_S_FOUNDATION_GOV,922ba911-5694-4e99-a794-73aed9bfeec8,Exchange Foundation for Government
Dynamics 365 for Customer Service Enterprise for Government,D365_ENTERPRISE_CUSTOMER_SERVICE_GOV,65758a5f-2e16-43b3-a8cb-296cd8f69e09,SHAREPOINTWAC_GOV,8f9f0f3b-ca90-406c-a842-95579171f8ec,Office for the Web for Government
Dynamics 365 for Customer Service Enterprise for Government,D365_ENTERPRISE_CUSTOMER_SERVICE_GOV,65758a5f-2e16-43b3-a8cb-296cd8f69e09,PROJECT_ESSENTIALS_GOV,fdcb7064-f45c-46fa-b056-7e0e9fdf4bf3,Project Online Essentials for Government
Dynamics 365 for Customer Service Enterprise for Government,D365_ENTERPRISE_CUSTOMER_SERVICE_GOV,65758a5f-2e16-43b3-a8cb-296cd8f69e09,SHAREPOINTENTERPRISE_GOV,153f85dd-d912-4762-af6c-d6e0fb4f6692,SharePoint Plan 2G
Dynamics 365 for Customer Service Enterprise for Government,D365_ENTERPRISE_CUSTOMER_SERVICE_GOV,65758a5f-2e16-43b3-a8cb-296cd8f69e09,FLOW_DYN_APPS_GOV,2c6af4f1-e7b6-4d59-bbc8-eaa884f42d69,Power Automate for Dynamics 365 for Government
Dynamics 365 for Customer Service Enterprise for Government,D365_ENTERPRISE_CUSTOMER_SERVICE_GOV,65758a5f-2e16-43b3-a8cb-296cd8f69e09,POWERAPPS_DYN_APPS_GOV,3089c02b-e533-4b73-96a5-01fa648c3c3c,PowerApps for Dynamics 365 for Government
Dynamics 365 Customer Service Enterprise Viral Trial,Dynamics_365_Customer_Service_Enterprise_viral_trial,1e615a51-59db-4807-9957-aa83c3657351,CUSTOMER_VOICE_DYN365_VIRAL_TRIAL,dbe07046-af68-4861-a20d-1c8cbda9194f,Customer Voice for Dynamics 365 vTrial
Dynamics 365 Customer Service Enterprise Viral Trial,Dynamics_365_Customer_Service_Enterprise_viral_trial,1e615a51-59db-4807-9957-aa83c3657351,CCIBOTS_PRIVPREV_VIRAL,ce312d15-8fdf-44c0-9974-a25a177125ee,Dynamics 365 AI for Customer Service Virtual Agents Viral
Dynamics 365 Customer Service Enterprise Viral Trial,Dynamics_365_Customer_Service_Enterprise_viral_trial,1e615a51-59db-4807-9957-aa83c3657351,DYN365_CS_MESSAGING_VIRAL_TRIAL,3bf52bdf-5226-4a97-829e-5cca9b3f3392,Dynamics 365 Customer Service Digital Messaging vTrial
Dynamics 365 Customer Service Enterprise Viral Trial,Dynamics_365_Customer_Service_Enterprise_viral_trial,1e615a51-59db-4807-9957-aa83c3657351,DYN365_CS_ENTERPRISE_VIRAL_TRIAL,94fb67d3-465f-4d1f-a50a-952da079a564,Dynamics 365 Customer Service Enterprise vTrial
Dynamics 365 Customer Service Enterprise Viral Trial,Dynamics_365_Customer_Service_Enterprise_viral_trial,1e615a51-59db-4807-9957-aa83c3657351,DYNB365_CSI_VIRAL_TRIAL,33f1466e-63a6-464c-bf6a-d1787928a56a,Dynamics 365 Customer Service Insights vTrial
Dynamics 365 Customer Service Enterprise Viral Trial,Dynamics_365_Customer_Service_Enterprise_viral_trial,1e615a51-59db-4807-9957-aa83c3657351,DYN365_CS_VOICE_VIRAL_TRIAL,3de81e39-4ce1-47f7-a77f-8473d4eb6d7c,Dynamics 365 Customer Service Voice vTrial
Dynamics 365 Customer Service Enterprise Viral Trial,Dynamics_365_Customer_Service_Enterprise_viral_trial,1e615a51-59db-4807-9957-aa83c3657351,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Service Enterprise Viral Trial,Dynamics_365_Customer_Service_Enterprise_viral_trial,1e615a51-59db-4807-9957-aa83c3657351,POWER_APPS_DYN365_VIRAL_TRIAL,54b37829-818e-4e3c-a08a-3ea66ab9b45d,Power Apps for Dynamics 365 vTrial
Dynamics 365 Customer Service Enterprise Viral Trial,Dynamics_365_Customer_Service_Enterprise_viral_trial,1e615a51-59db-4807-9957-aa83c3657351,POWER_AUTOMATE_DYN365_VIRAL_TRIAL,81d4ecb8-0481-42fb-8868-51536c5aceeb,Power Automate for Dynamics 365 vTrial
Dynamics 365 Customer Service Insights Trial,DYN365_AI_SERVICE_INSIGHTS,61e6bd70-fbdb-4deb-82ea-912842f39431,DYN365_AI_SERVICE_INSIGHTS,4ade5aa6-5959-4d2c-bf0a-f4c9e2cc00f2,Dynamics 365 AI for Customer Service Trial
Dynamics 365 Customer Voice Trial,FORMS_PRO,bc946dac-7877-4271-b2f7-99d2db13cd2c,DYN365_CDS_FORMS_PRO,363430d1-e3f7-43bc-b07b-767b6bb95e4b,Common Data Service
Dynamics 365 Customer Voice Trial,FORMS_PRO,bc946dac-7877-4271-b2f7-99d2db13cd2c,FORMS_PRO,17efdd9f-c22c-4ad8-b48e-3b1f3ee1dc9a,Dynamics 365 Customer Voice
Dynamics 365 Customer Voice Trial,FORMS_PRO,bc946dac-7877-4271-b2f7-99d2db13cd2c,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Voice Trial,FORMS_PRO,bc946dac-7877-4271-b2f7-99d2db13cd2c,FORMS_PLAN_E5,e212cbc7-0961-4c40-9825-01117710dcb1,Microsoft Forms (Plan E5)
Dynamics 365 Customer Voice Trial,FORMS_PRO,bc946dac-7877-4271-b2f7-99d2db13cd2c,FLOW_FORMS_PRO,57a0746c-87b8-4405-9397-df365a9db793,Power Automate for Dynamics 365 Customer Voice
Dynamics 365 Customer Service Professional,DYN365_CUSTOMER_SERVICE_PRO,1439b6e2-5d59-4873-8c59-d60e2a196e92,DYN365_CUSTOMER_SERVICE_PRO,6929f657-b31b-4947-b4ce-5066c3214f54,Dynamics 365 for Customer Service Pro
Dynamics 365 Customer Service Professional,DYN365_CUSTOMER_SERVICE_PRO,1439b6e2-5d59-4873-8c59-d60e2a196e92,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Dynamics 365 Customer Service Professional,DYN365_CUSTOMER_SERVICE_PRO,1439b6e2-5d59-4873-8c59-d60e2a196e92,SHAREPOINTWAC,e95bec33-7c88-4a70-8e19-b10bd9d0c014,Office for the web
Dynamics 365 Customer Service Professional,DYN365_CUSTOMER_SERVICE_PRO,1439b6e2-5d59-4873-8c59-d60e2a196e92,POWERAPPS_CUSTOMER_SERVICE_PRO,c507b04c-a905-4940-ada6-918891e6d3ad,Power Apps for Customer Service Pro
Dynamics 365 Customer Service Professional,DYN365_CUSTOMER_SERVICE_PRO,1439b6e2-5d59-4873-8c59-d60e2a196e92,FLOW_CUSTOMER_SERVICE_PRO,0368fc9c-3721-437f-8b7d-3d0f888cdefc,Power Automate for Customer Service Pro
Dynamics 365 Customer Service Professional,DYN365_CUSTOMER_SERVICE_PRO,1439b6e2-5d59-4873-8c59-d60e2a196e92,PROJECT_ESSENTIALS,1259157c-8581-4875-bca7-2ffb18c51bda,Project Online Essentials
Dynamics 365 Customer Service Professional,DYN365_CUSTOMER_SERVICE_PRO,1439b6e2-5d59-4873-8c59-d60e2a196e92,SHAREPOINTENTERPRISE,5dbe027f-2339-4123-9542-606e4d348a72,SharePoint (Plan 2)
Dynamics 365 for Customer Service Professional Attach to Qualifying Dynamics 365 Base Offer,D365_CUSTOMER_SERVICE_PRO_ATTACH,19dec69d-d9f3-4792-8a39-d8ecdf51937b,D365_CUSTOMER_SERVICE_PRO_ATTACH,a9dd2dca-10ae-4da2-aaf0-d3fe8a825110,Dynamics 365 for Customer Service Pro Attach
Dynamics 365 for Customer Service Professional Attach to Qualifying Dynamics 365 Base Offer,D365_CUSTOMER_SERVICE_PRO_ATTACH,19dec69d-d9f3-4792-8a39-d8ecdf51937b,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
